CodCliente,Departamento,Municipio,Credito,Venta,Venta_Credito,Venta_Contado,Veces_Compra,SKUE,Desc,CATE,Veces_Compra_Desc,Veces_Compra_Cred,Veces_Compra_Cont, TicketProm ,%_Desc,%_Compra_Desc
400107,Chinandega,PUERTO MORAZAN,Si,"15,532.76","11,045.14","4,487.62",20,49,135.69,10,17,11,13,776.64,0.87%,85.00%
429778,Jinotega,SANTA MARIA DE PANTASMA,No,"15,204.70",0,"15,204.70",12,33,61.72,12,6,0,12,"1,267.06",0.41%,50.00%
439069,Carazo,EL ROSARIO,No,"15,178.85",0,"15,178.85",12,19,177.46,6,12,0,12,"1,264.90",1.17%,100.00%
400130,Managua,MANAGUA,Si,"15,077.93","15,077.93",0,14,6,0,3,0,14,0,"1,077.00",0.00%,0.00%
402875,Managua,SAN RAFAEL DEL SUR,Si,"14,920.34","14,920.34",0,12,11,0,6,0,12,0,"1,243.36",0.00%,0.00%
412694,Masaya,MASAYA,Si,"14,448.99","14,448.99",0,13,8,0,5,0,13,0,"1,111.46",0.00%,0.00%
442292,Managua,MANAGUA,No,"14,401.48",0,"14,401.48",13,29,33.61,8,13,0,13,"1,107.81",0.23%,100.00%
442716,Managua,MANAGUA,Si,"14,378.85","14,378.85",0,8,7,65.86,5,7,8,0,"1,797.36",0.46%,87.50%
409734,Managua,MANAGUA,Si,"13,901.39","13,901.39",0,14,21,46.81,12,13,14,0,992.96,0.34%,92.86%
406434,Managua,MANAGUA,No,"13,461.65",0,"13,461.65",9,8,126.08,5,4,0,9,"1,495.74",0.94%,44.44%
409707,Nueva Segovia,JALAPA,Si,"13,457.44","13,457.44",0,13,20,0,6,0,13,0,"1,035.19",0.00%,0.00%
439100,Managua,MANAGUA,No,"13,267.12",0,"13,267.12",16,27,111.21,9,10,0,16,829.2,0.84%,62.50%
430954,Nueva Segovia,EL JICARO,No,"13,165.97",0,"13,165.97",13,49,40.46,11,13,0,13,"1,012.77",0.31%,100.00%
440913,Chinandega,VILLA NUEVA,No,"13,037.96",0,"13,037.96",9,17,131.72,6,7,0,9,"1,448.66",1.01%,77.78%
404331,León,LA PAZ CENTRO,Si,"12,798.75","5,743.65","7,055.10",13,58,73.05,9,13,13,13,984.52,0.57%,100.00%
423092,Managua,TIPITAPA,No,"12,696.67",0,"12,696.67",13,33,23.82,11,3,0,13,976.67,0.19%,23.08%
405810,Masaya,LA CONCEPCION,No,"12,651.59",0,"12,651.59",12,41,89.82,7,12,0,12,"1,054.30",0.71%,100.00%
405351,Estelí,PUEBLO NUEVO,No,"12,601.34",0,"12,601.34",12,29,80.58,7,9,0,12,"1,050.11",0.64%,75.00%
437453,Jinotega,SANTA MARIA DE PANTASMA,No,"12,514.97",0,"12,514.97",12,50,16.84,10,2,0,12,"1,042.91",0.13%,16.67%
412183,Matagalpa,CIUDAD DARIO,Si,"12,464.81","12,464.81",0,9,23,0,10,0,9,0,"1,384.98",0.00%,0.00%
406438,Nueva Segovia,JALAPA,Si,"12,286.29","12,286.29",0,10,11,71.45,5,4,10,0,"1,228.63",0.58%,40.00%
412203,Matagalpa,CIUDAD DARIO,No,"12,255.44",0,"12,255.44",12,27,124.42,6,12,0,12,"1,021.29",1.02%,100.00%
431865,Rivas,RIVAS,No,"12,212.99",0,"12,212.99",18,40,0,11,0,0,18,678.5,0.00%,0.00%
444643,Managua,MANAGUA,Si,"12,174.43","12,174.43",0,6,1,0,1,0,6,0,"2,029.07",0.00%,0.00%
420412,Masaya,NINDIRI,Si,"11,922.28","11,922.28",0,4,5,0,5,0,4,0,"2,980.57",0.00%,0.00%
426017,Managua,MANAGUA,No,"11,865.65",0,"11,865.65",16,16,100.7,4,11,0,16,741.6,0.85%,68.75%
401287,Jinotega,SAN RAFAEL DEL NORTE,No,"11,211.01",0,"11,211.01",14,35,44.24,9,10,0,14,800.79,0.39%,71.43%
405518,León,LEON,No,"11,153.51",0,"11,153.51",21,8,107.8,3,20,0,21,531.12,0.97%,95.24%
416971,Estelí,CONDEGA,No,"11,120.74",0,"11,120.74",12,43,9.54,9,9,0,12,926.73,0.09%,75.00%
441117,Chinandega,SOMOTILLO,No,"11,025.84",0,"11,025.84",39,17,106.34,7,39,0,39,282.71,0.96%,100.00%
431552,Nueva Segovia,JALAPA,No,"10,794.71",0,"10,794.71",8,48,16.81,12,4,0,8,"1,349.34",0.16%,50.00%
405439,Masaya,NINDIRI,Si,"10,531.39","10,531.39",0,5,46,77.42,12,4,5,0,"2,106.28",0.74%,80.00%
406105,Managua,MANAGUA,No,"10,417.71",0,"10,417.71",4,4,0,4,0,0,4,"2,604.43",0.00%,0.00%
443184,Nueva Segovia,OCOTAL,No,"10,335.82",0,"10,335.82",15,24,125.23,8,15,0,15,689.05,1.21%,100.00%
443216,Managua,MANAGUA,No,"10,170.44",0,"10,170.44",10,2,60.29,2,10,0,10,"1,017.04",0.59%,100.00%
405186,Estelí,PUEBLO NUEVO,No,"10,143.04",0,"10,143.04",13,42,85.33,10,13,0,13,780.23,0.84%,100.00%
419704,Rivas,RIVAS,No,"10,073.62",0,"10,073.62",13,13,28.04,6,10,0,13,774.89,0.28%,76.92%
406251,Managua,MANAGUA,No,"9,820.95",0,"9,820.95",14,7,0,6,0,0,14,701.5,0.00%,0.00%
442649,Managua,MANAGUA,No,"9,756.76",0,"9,756.76",43,9,106.83,6,43,0,43,226.9,1.09%,100.00%
439985,León,LARREYNAGA,No,"9,481.50",0,"9,481.50",14,49,57.15,10,11,0,14,677.25,0.60%,78.57%
407598,León,EL SAUCE,Si,"9,465.37","6,211.08","3,254.29",12,46,71.58,11,12,7,6,788.78,0.76%,100.00%
405461,Managua,MANAGUA,Si,"9,156.24","9,156.24",0,17,8,0,6,0,17,0,538.6,0.00%,0.00%
440574,Madriz,PALACAGUINA,No,"9,019.30",0,"9,019.30",12,33,62.89,9,12,0,12,751.61,0.70%,100.00%
444365,Managua,MANAGUA,Si,"8,920.33","8,912.90",7.43,13,5,0,5,0,13,1,686.18,0.00%,0.00%
433497,Matagalpa,MUY MUY,No,"8,344.42",0,"8,344.42",13,37,72.3,12,12,0,13,641.88,0.87%,92.31%
404408,Chinandega,CHICHIGALPA,Si,"8,325.40","7,382.60",942.8,6,6,68.39,4,3,4,4,"1,387.57",0.82%,50.00%
441743,Nueva Segovia,JALAPA,No,"8,201.40",0,"8,201.40",11,31,0,9,0,0,11,745.58,0.00%,0.00%
416790,Rivas,RIVAS,Si,"8,177.23","8,177.23",0,12,26,41.34,10,12,12,0,681.44,0.51%,100.00%
434896,León,ACHUAPA,No,"7,884.21",0,"7,884.21",13,17,39.25,5,12,0,13,606.48,0.50%,92.31%
430332,Managua,MANAGUA,Si,"7,579.67","7,579.67",0,13,9,0,6,0,13,0,583.05,0.00%,0.00%
444851,Estelí,ESTELI,No,"7,497.36",0,"7,497.36",24,43,0,11,0,0,24,312.39,0.00%,0.00%
404935,Madriz,PALACAGUINA,Si,"7,265.52","6,792.21",473.31,10,56,0,12,0,10,1,726.55,0.00%,0.00%
405529,Matagalpa,ESQUIPULAS,No,"7,070.81",0,"7,070.81",12,16,51.28,6,12,0,12,589.23,0.73%,100.00%
444599,Managua,MANAGUA,No,"6,996.07",0,"6,996.07",13,3,0,3,0,0,13,538.16,0.00%,0.00%
439317,Granada,GRANADA,No,"6,924.87",0,"6,924.87",17,40,0,11,0,0,17,407.35,0.00%,0.00%
417080,León,EL SAUCE,No,"6,917.71",0,"6,917.71",13,8,0,5,0,0,13,532.13,0.00%,0.00%
435810,Jinotega,SANTA MARIA DE PANTASMA,No,"6,880.52",0,"6,880.52",13,28,0,9,0,0,13,529.27,0.00%,0.00%
436872,Atlántico Sur,EL RAMA,Si,"6,739.62","4,972.33","1,767.29",8,55,0,12,0,6,6,842.45,0.00%,0.00%
431941,Managua,CIUDAD SANDINO,Si,"6,698.59","6,698.59",0,17,28,3.93,7,1,17,0,394.03,0.06%,5.88%
432127,León,LEON,No,"6,593.36",0,"6,593.36",23,15,34.3,7,15,0,23,286.67,0.52%,65.22%
437526,Chinandega,SANTO TOMAS DEL NORTE,No,"6,583.10",0,"6,583.10",28,22,64.51,9,28,0,28,235.11,0.98%,100.00%
436933,Atlántico Sur,MUELLE DE LOS BUEYES,No,"6,563.24",0,"6,563.24",8,20,0,8,0,0,8,820.41,0.00%,0.00%
412231,Matagalpa,ESQUIPULAS,No,"6,475.68",0,"6,475.68",12,32,0,12,0,0,12,539.64,0.00%,0.00%
444411,Rivas,RIVAS,Si,"6,452.82","6,452.82",0,7,2,0,2,0,7,0,921.83,0.00%,0.00%
409415,Managua,MANAGUA,No,"6,402.57",0,"6,402.57",4,3,0,2,0,0,4,"1,600.64",0.00%,0.00%
401833,Nueva Segovia,OCOTAL,No,"6,228.17",0,"6,228.17",18,47,0,12,0,0,18,346.01,0.00%,0.00%
401298,Managua,MANAGUA,Si,"6,223.97","6,212.11",11.86,3,4,0,3,0,3,1,"2,074.66",0.00%,0.00%
444781,Nueva Segovia,OCOTAL,Si,"6,190.53","6,190.53",0,9,28,0,4,0,9,0,687.84,0.00%,0.00%
441843,Managua,MANAGUA,No,"6,158.15",0,"6,158.15",12,17,0.59,8,1,0,12,513.18,0.01%,8.33%
442402,Managua,MANAGUA,No,"6,146.65",0,"6,146.65",153,84,0.28,13,2,0,153,40.17,0.00%,1.31%
400348,Managua,MANAGUA,Si,"5,981.11","5,981.11",0,3,4,67.32,4,3,3,0,"1,993.70",1.13%,100.00%
449537,Atlántico Norte,SAN JUAN DE RIO COCO,No,"5,975.59",0,"5,975.59",8,17,53.39,6,8,0,8,746.95,0.89%,100.00%
403960,Matagalpa,CIUDAD DARIO,Si,"5,920.79","5,920.79",0,9,35,0,9,0,9,0,657.87,0.00%,0.00%
445028,Managua,MANAGUA,Si,"5,903.02","5,588.46",314.56,13,42,0,10,0,13,1,454.08,0.00%,0.00%
438505,Managua,MANAGUA,Si,"5,864.70","5,864.70",0,13,4,0,3,0,13,0,451.13,0.00%,0.00%
442986,Estelí,PUEBLO NUEVO,No,"5,860.67",0,"5,860.67",13,23,0,8,0,0,13,450.82,0.00%,0.00%
429289,Managua,TIPITAPA,No,"5,851.40",0,"5,851.40",13,22,37.28,7,8,0,13,450.11,0.64%,61.54%
400485,Managua,MANAGUA,Si,"5,848.11","2,889.05","2,959.06",6,15,0,6,0,4,3,974.69,0.00%,0.00%
434152,Boaco,SAN LORENZO,Si,"5,834.07","5,834.07",0,7,30,16.81,9,4,7,0,833.44,0.29%,57.14%
443977,León,LA PAZ CENTRO,No,"5,658.35",0,"5,658.35",13,31,4.58,10,2,0,13,435.26,0.08%,15.38%
403067,Estelí,CONDEGA,No,"5,647.35",0,"5,647.35",13,32,16.8,8,13,0,13,434.41,0.30%,100.00%
406344,Masaya,NINDIRI,No,"5,630.10",0,"5,630.10",13,48,19.12,14,13,0,13,433.08,0.34%,100.00%
406294,Nueva Segovia,OCOTAL,No,"5,496.47",0,"5,496.47",13,17,0,6,0,0,13,422.81,0.00%,0.00%
438096,Rivas,TOLA,No,"5,451.23",0,"5,451.23",13,37,0,10,0,0,13,419.33,0.00%,0.00%
435898,Chinandega,CHINANDEGA,No,"5,349.41",0,"5,349.41",33,30,0,8,0,0,33,162.1,0.00%,0.00%
450220,Chinandega,VILLA NUEVA,No,"5,340.43",0,"5,340.43",2,12,67.14,4,2,0,2,"2,670.22",1.26%,100.00%
431938,Managua,MANAGUA,No,"5,308.22",0,"5,308.22",2,1,0,1,0,0,2,"2,654.11",0.00%,0.00%
415636,Masaya,NINDIRI,Si,"5,285.33","5,285.33",0,12,4,0,3,0,12,0,440.44,0.00%,0.00%
449178,Matagalpa,CIUDAD DARIO,No,"5,258.64",0,"5,258.64",12,39,0,11,0,0,12,438.22,0.00%,0.00%
440267,Managua,TIPITAPA,No,"5,245.17",0,"5,245.17",13,29,24.44,7,13,0,13,403.47,0.47%,100.00%
404933,Madriz,PALACAGUINA,Si,"5,087.22","1,842.08","3,245.14",12,46,5.4,10,1,3,9,423.94,0.11%,8.33%
421660,Matagalpa,RIO BLANCO,Si,"5,019.42","5,019.42",0,2,4,0,1,0,2,0,"2,509.71",0.00%,0.00%
400464,Managua,MANAGUA,Si,"5,006.32","5,006.32",0,12,6,0,6,0,12,0,417.19,0.00%,0.00%
437550,Managua,MANAGUA,No,"4,990.26",0,"4,990.26",13,3,0,3,0,0,13,383.87,0.00%,0.00%
401419,Chinandega,CHICHIGALPA,No,"4,942.48",0,"4,942.48",13,11,0,3,0,0,13,380.19,0.00%,0.00%
405189,Estelí,PUEBLO NUEVO,Si,"4,870.69","4,870.69",0,12,28,0,8,0,12,0,405.89,0.00%,0.00%
449831,Jinotega,JINOTEGA,No,"4,868.50",0,"4,868.50",17,22,4.37,10,1,0,17,286.38,0.09%,5.88%
400796,Managua,MANAGUA,No,"4,858.25",0,"4,858.25",12,18,32.67,7,7,0,12,404.85,0.67%,58.33%
401857,Madriz,SOMOTO,Si,"4,793.36",711.17,"4,082.19",13,38,0,10,0,8,13,368.72,0.00%,0.00%
410944,Chinandega,EL VIEJO,No,"4,768.45",0,"4,768.45",2,2,44.76,2,1,0,2,"2,384.23",0.94%,50.00%
436577,Chontales,VILLA SANDINO,No,"4,673.84",0,"4,673.84",12,32,0,12,0,0,12,389.49,0.00%,0.00%
406206,Chinandega,EL REALEJO,No,"4,666.69",0,"4,666.69",14,7,40.84,2,14,0,14,333.34,0.88%,100.00%
400892,Managua,MANAGUA,No,"4,633.55",0,"4,633.55",13,31,33.56,10,13,0,13,356.43,0.72%,100.00%
409976,León,EL SAUCE,No,"4,491.08",0,"4,491.08",12,13,24.6,8,12,0,12,374.26,0.55%,100.00%
433946,Chontales,JUIGALPA,No,"4,488.48",0,"4,488.48",18,38,22.06,12,9,0,18,249.36,0.49%,50.00%
433519,Nueva Segovia,EL JICARO,No,"4,481.93",0,"4,481.93",11,36,0,11,0,0,11,407.45,0.00%,0.00%
436163,Estelí,SAN JUAN DE LIMAY,No,"4,459.32",0,"4,459.32",12,23,20.16,7,4,0,12,371.61,0.45%,33.33%
443164,Jinotega,SAN SEBASTIAN DE YALI,No,"4,442.34",0,"4,442.34",10,20,44.86,7,8,0,10,444.23,1.01%,80.00%
440956,Managua,MANAGUA,Si,"4,401.88","4,401.88",0,11,12,0.65,7,1,11,0,400.17,0.01%,9.09%
444196,León,EL SAUCE,No,"4,400.25",0,"4,400.25",14,4,0,3,0,0,14,314.3,0.00%,0.00%
443799,Chinandega,CHINANDEGA,No,"4,361.18",0,"4,361.18",13,2,0,2,0,0,13,335.48,0.00%,0.00%
419184,Managua,MANAGUA,Si,"4,251.39","4,251.39",0,7,2,0,2,0,7,0,607.34,0.00%,0.00%
437209,Chontales,SANTO TOMAS,No,"4,229.12",0,"4,229.12",14,25,0,8,0,0,14,302.08,0.00%,0.00%
406016,Nueva Segovia,JALAPA,No,"4,215.23",0,"4,215.23",13,39,0,11,0,0,13,324.25,0.00%,0.00%
403744,Matagalpa,CIUDAD DARIO,No,"4,210.18",0,"4,210.18",13,78,0,14,0,0,13,323.86,0.00%,0.00%
433503,Matagalpa,MUY MUY,No,"4,142.04",0,"4,142.04",11,47,0,12,0,0,11,376.55,0.00%,0.00%
406662,León,NAGAROTE,No,"4,140.19",0,"4,140.19",13,41,8.81,12,13,0,13,318.48,0.21%,100.00%
432058,Matagalpa,ESQUIPULAS,No,"4,129.36",0,"4,129.36",12,27,0.78,8,1,0,12,344.11,0.02%,8.33%
442978,Managua,MANAGUA,Si,"4,125.53","2,800.91","1,324.62",3,17,29.51,6,2,1,2,"1,375.18",0.72%,66.67%
405713,Managua,MANAGUA,Si,"4,012.62","4,012.62",0,8,34,13.14,11,6,8,0,501.58,0.33%,75.00%
406028,León,NAGAROTE,No,"3,967.32",0,"3,967.32",13,39,16.35,14,13,0,13,305.18,0.41%,100.00%
449203,Nueva Segovia,JALAPA,No,"3,966.36",0,"3,966.36",9,8,0,3,0,0,9,440.71,0.00%,0.00%
444736,Managua,MANAGUA,No,"3,966.02",0,"3,966.02",4,33,0,9,0,0,4,991.51,0.00%,0.00%
419766,Masaya,NINDIRI,Si,"3,949.21","3,949.21",0,12,9,0,4,0,12,0,329.1,0.00%,0.00%
407468,León,LA PAZ CENTRO,Si,"3,928.92","3,210.14",718.78,10,30,28.73,11,9,6,5,392.89,0.73%,90.00%
429417,Managua,TIPITAPA,No,"3,916.03",0,"3,916.03",6,6,14,2,5,0,6,652.67,0.36%,83.33%
449152,Jinotega,SAN RAFAEL DEL NORTE,No,"3,899.60",0,"3,899.60",12,46,0,9,0,0,12,324.97,0.00%,0.00%
405532,Matagalpa,ESQUIPULAS,No,"3,894.33",0,"3,894.33",12,22,0,7,0,0,12,324.53,0.00%,0.00%
449098,Managua,SAN RAFAEL DEL SUR,No,"3,877.81",0,"3,877.81",13,7,0,4,0,0,13,298.29,0.00%,0.00%
401457,Managua,MANAGUA,Si,"3,830.61","3,830.61",0,12,14,0,6,0,12,0,319.22,0.00%,0.00%
400125,Managua,MANAGUA,Si,"3,817.98","3,817.98",0,4,9,0,6,0,4,0,954.5,0.00%,0.00%
405335,Managua,MANAGUA,Si,"3,813.47","3,813.47",0,13,77,5.26,12,2,13,0,293.34,0.14%,15.38%
413478,Nueva Segovia,JALAPA,No,"3,806.58",0,"3,806.58",5,29,35.75,8,3,0,5,761.32,0.94%,60.00%
424339,Managua,MANAGUA,No,"3,797.68",0,"3,797.68",13,12,18.48,5,13,0,13,292.13,0.49%,100.00%
401918,Chinandega,CHINANDEGA,No,"3,792.68",0,"3,792.68",10,11,3.22,6,3,0,10,379.27,0.08%,30.00%
447099,León,EL SAUCE,No,"3,740.68",0,"3,740.68",13,42,28.69,12,10,0,13,287.74,0.77%,76.92%
436160,Estelí,SAN JUAN DE LIMAY,No,"3,722.35",0,"3,722.35",12,18,0,5,0,0,12,310.2,0.00%,0.00%
427719,Managua,MANAGUA,No,"3,708.95",0,"3,708.95",11,24,16.27,6,10,0,11,337.18,0.44%,90.91%
437556,Managua,MANAGUA,No,"3,701.11",0,"3,701.11",12,44,18.02,11,12,0,12,308.43,0.49%,100.00%
422253,Jinotega,JINOTEGA,No,"3,666.98",0,"3,666.98",8,39,0,12,0,0,8,458.37,0.00%,0.00%
412160,Madriz,SOMOTO,No,"3,658.80",0,"3,658.80",13,39,0,11,0,0,13,281.45,0.00%,0.00%
401446,Managua,MANAGUA,Si,"3,633.51","3,633.51",0,12,5,0,4,0,12,0,302.79,0.00%,0.00%
413512,León,NAGAROTE,No,"3,587.67",0,"3,587.67",13,20,0,6,0,0,13,275.97,0.00%,0.00%
441892,Masaya,NANDASMO,No,"3,581.10",0,"3,581.10",12,16,0,5,0,0,12,298.43,0.00%,0.00%
444940,León,ACHUAPA,No,"3,547.29",0,"3,547.29",13,7,0,3,0,0,13,272.87,0.00%,0.00%
432866,Estelí,ESTELI,No,"3,512.02",0,"3,512.02",10,31,1.37,12,1,0,10,351.2,0.04%,10.00%
443377,León,EL SAUCE,Si,"3,505.18","3,505.18",0,13,20,21.65,7,11,13,0,269.63,0.62%,84.62%
449562,Nueva Segovia,EL JICARO,No,"3,496.42",0,"3,496.42",9,42,0,9,0,0,9,388.49,0.00%,0.00%
428164,Rivas,POTOSI,No,"3,478.62",0,"3,478.62",13,23,0.64,5,1,0,13,267.59,0.02%,7.69%
400410,Rivas,SAN JUAN DEL SUR,No,"3,468.54",0,"3,468.54",13,38,0,8,0,0,13,266.81,0.00%,0.00%
436051,Madriz,TELPANECA,No,"3,457.73",0,"3,457.73",10,23,0,8,0,0,10,345.77,0.00%,0.00%
422248,Jinotega,JINOTEGA,No,"3,437.25",0,"3,437.25",10,5,0,2,0,0,10,343.73,0.00%,0.00%
419176,Managua,MATEARE,No,"3,436.58",0,"3,436.58",12,7,0,4,0,0,12,286.38,0.00%,0.00%
425146,Managua,MATEARE,No,"3,434.93",0,"3,434.93",13,21,0,7,0,0,13,264.23,0.00%,0.00%
405384,Masaya,MASAYA,Si,"3,421.69","3,398.51",23.18,4,7,0,4,0,3,1,855.42,0.00%,0.00%
430956,Nueva Segovia,EL JICARO,No,"3,346.58",0,"3,346.58",13,48,0,11,0,0,13,257.43,0.00%,0.00%
445326,Managua,SAN RAFAEL DEL SUR,No,"3,316.22",0,"3,316.22",13,11,0,6,0,0,13,255.09,0.00%,0.00%
437468,Atlántico Sur,NUEVA GUINEA,No,"3,266.80",0,"3,266.80",7,13,0,7,0,0,7,466.69,0.00%,0.00%
437339,Madriz,SAN JUAN DEL RIO COCO,No,"3,265.50",0,"3,265.50",12,18,0,7,0,0,12,272.13,0.00%,0.00%
441591,Estelí,PUEBLO NUEVO,No,"3,260.99",0,"3,260.99",11,40,1.55,8,1,0,11,296.45,0.05%,9.09%
401066,León,LA PAZ CENTRO,No,"3,241.57",0,"3,241.57",13,33,6.71,9,9,0,13,249.35,0.21%,69.23%
403402,Managua,MANAGUA,Si,"3,239.60","3,239.60",0,5,15,0,5,0,5,0,647.92,0.00%,0.00%
401142,Masaya,NANDASMO,No,"3,215.27",0,"3,215.27",13,32,14.99,7,10,0,13,247.33,0.47%,76.92%
449176,Estelí,ESTELI,No,"3,208.17",0,"3,208.17",10,28,0,7,0,0,10,320.82,0.00%,0.00%
449945,Matagalpa,CIUDAD DARIO,No,"3,202.01",0,"3,202.01",7,20,0,10,0,0,7,457.43,0.00%,0.00%
404703,Carazo,DIRIAMBA,No,"3,197.22",0,"3,197.22",9,24,8.9,9,7,0,9,355.25,0.28%,77.78%
433461,Matagalpa,MATIGUAS,No,"3,183.15",0,"3,183.15",8,22,0,6,0,0,8,397.89,0.00%,0.00%
442404,Rivas,SAN JUAN DEL SUR,No,"3,180.96",0,"3,180.96",13,68,1.18,12,2,0,13,244.69,0.04%,15.38%
412236,Matagalpa,ESQUIPULAS,No,"3,166.94",0,"3,166.94",11,20,0.07,7,1,0,11,287.9,0.00%,9.09%
400701,Managua,MANAGUA,No,"3,164.31",0,"3,164.31",12,8,0,4,0,0,12,263.69,0.00%,0.00%
440437,Managua,TICUANTEPE,No,"3,141.66",0,"3,141.66",9,12,0,5,0,0,9,349.07,0.00%,0.00%
449082,León,LEON,No,"3,133.48",0,"3,133.48",6,3,0,3,0,0,6,522.25,0.00%,0.00%
406051,León,LARREYNAGA,No,"3,118.41",0,"3,118.41",12,40,0,10,0,0,12,259.87,0.00%,0.00%
420450,Managua,MANAGUA,Si,"3,089.77","3,089.77",0,6,6,12.18,5,6,6,0,514.96,0.39%,100.00%
449799,León,EL SAUCE,No,"3,080.62",0,"3,080.62",13,5,0.1,4,1,0,13,236.97,0.00%,7.69%
407550,Managua,VILLA EL CARMEN,Si,"3,054.51","3,013.65",40.86,11,22,27.05,5,11,11,3,277.68,0.89%,100.00%
426461,Managua,TIPITAPA,No,"3,050.45",0,"3,050.45",7,34,2.53,11,3,0,7,435.78,0.08%,42.86%
406221,Managua,TIPITAPA,No,"3,015.90",0,"3,015.90",12,34,16.47,12,12,0,12,251.33,0.55%,100.00%
444190,Managua,MANAGUA,Si,"2,986.75","2,986.75",0,12,9,0,6,0,12,0,248.9,0.00%,0.00%
438196,Jinotega,SAN RAFAEL DEL NORTE,No,"2,962.53",0,"2,962.53",11,12,0,7,0,0,11,269.32,0.00%,0.00%
432982,Managua,CIUDAD SANDINO,No,"2,954.13",0,"2,954.13",13,60,0,12,0,0,13,227.24,0.00%,0.00%
405145,Managua,MANAGUA,No,"2,935.39",0,"2,935.39",20,22,21.7,8,15,0,20,146.77,0.74%,75.00%
400949,Managua,TIPITAPA,No,"2,905.03",0,"2,905.03",12,14,23.89,5,7,0,12,242.09,0.82%,58.33%
441955,Managua,MANAGUA,Si,"2,901.87","2,901.87",0,12,2,0,2,0,12,0,241.82,0.00%,0.00%
421033,Managua,MANAGUA,No,"2,899.11",0,"2,899.11",22,2,0,2,0,0,22,131.78,0.00%,0.00%
431469,Matagalpa,CIUDAD DARIO,No,"2,887.44",0,"2,887.44",5,9,29.99,2,5,0,5,577.49,1.04%,100.00%
440787,Managua,MANAGUA,No,"2,866.61",0,"2,866.61",10,17,12.34,7,7,0,10,286.66,0.43%,70.00%
437018,Atlántico Sur,EL RAMA,No,"2,858.71",0,"2,858.71",8,19,0,7,0,0,8,357.34,0.00%,0.00%
401135,Managua,MANAGUA,Si,"2,854.84","2,854.84",0,6,13,1.26,6,1,6,0,475.81,0.04%,16.67%
406851,Nueva Segovia,JALAPA,No,"2,837.83",0,"2,837.83",1,12,6.73,4,1,0,1,"2,837.83",0.24%,100.00%
444734,Managua,TIPITAPA,No,"2,834.32",0,"2,834.32",1,1,36.57,1,1,0,1,"2,834.32",1.29%,100.00%
428151,Masaya,MASAYA,No,"2,821.29",0,"2,821.29",10,22,5.95,9,3,0,10,282.13,0.21%,30.00%
436819,Chontales,LA LIBERTAD,No,"2,793.96",0,"2,793.96",13,40,0,11,0,0,13,214.92,0.00%,0.00%
440808,Managua,CIUDAD SANDINO,No,"2,769.37",0,"2,769.37",11,13,0.77,5,7,0,11,251.76,0.03%,63.64%
436155,Estelí,SAN JUAN DE LIMAY,No,"2,761.56",0,"2,761.56",11,14,0,5,0,0,11,251.05,0.00%,0.00%
404433,Chinandega,CHINANDEGA,No,"2,756.58",0,"2,756.58",12,18,0.2,5,1,0,12,229.72,0.01%,8.33%
444397,Managua,TIPITAPA,No,"2,752.77",0,"2,752.77",13,21,12.73,5,7,0,13,211.75,0.46%,53.85%
406764,Madriz,PALACAGUINA,No,"2,742.53",0,"2,742.53",12,34,0,9,0,0,12,228.54,0.00%,0.00%
444117,Managua,MANAGUA,No,"2,740.17",0,"2,740.17",22,2,0,2,0,0,22,124.55,0.00%,0.00%
427997,Managua,TIPITAPA,No,"2,737.79",0,"2,737.79",6,31,0.63,9,1,0,6,456.3,0.02%,16.67%
430885,Matagalpa,SAN RAMON,Si,"2,727.07","2,359.69",367.38,9,11,22.41,6,7,6,4,303.01,0.82%,77.78%
433926,Chontales,JUIGALPA,No,"2,717.92",0,"2,717.92",16,29,0,9,0,0,16,169.87,0.00%,0.00%
432640,Matagalpa,ESQUIPULAS,No,"2,714.88",0,"2,714.88",7,21,11.5,8,1,0,7,387.84,0.42%,14.29%
412163,Madriz,SOMOTO,No,"2,705.92",0,"2,705.92",13,40,3.93,10,2,0,13,208.15,0.15%,15.38%
406102,Nueva Segovia,EL JICARO,Si,"2,693.23","2,693.23",0,4,3,0,2,0,4,0,673.31,0.00%,0.00%
405935,Managua,MANAGUA,No,"2,685.98",0,"2,685.98",13,33,9.87,11,13,0,13,206.61,0.37%,100.00%
421903,Rivas,RIVAS,No,"2,667.58",0,"2,667.58",13,7,0,4,0,0,13,205.2,0.00%,0.00%
406787,Managua,TIPITAPA,No,"2,651.04",0,"2,651.04",13,4,0,4,0,0,13,203.93,0.00%,0.00%
445162,Managua,MANAGUA,No,"2,650.74",0,"2,650.74",6,4,0,3,0,0,6,441.79,0.00%,0.00%
442656,Managua,MANAGUA,No,"2,641.58",0,"2,641.58",3,5,0,2,0,0,3,880.53,0.00%,0.00%
409768,Masaya,TISMA,No,"2,618.36",0,"2,618.36",13,60,8.65,15,12,0,13,201.41,0.33%,92.31%
433495,Matagalpa,MUY MUY,No,"2,616.39",0,"2,616.39",10,19,0,5,0,0,10,261.64,0.00%,0.00%
404920,Matagalpa,CIUDAD DARIO,No,"2,614.98",0,"2,614.98",9,11,0,4,0,0,9,290.55,0.00%,0.00%
404788,Nueva Segovia,OCOTAL,No,"2,603.82",0,"2,603.82",12,35,0.65,8,1,0,12,216.99,0.02%,8.33%
406671,León,NAGAROTE,No,"2,601.26",0,"2,601.26",13,20,0,8,0,0,13,200.1,0.00%,0.00%
